Date,Open,High,Low,Close,Adj Close,Volume
2019-10-16,23.879999,24.400000,23.580000,24.370001,24.148186,3043200
2019-10-17,24.299999,24.570000,24.139999,24.240000,24.019367,2623300
2019-10-18,24.110001,24.360001,24.020000,24.360001,24.138275,1877700
2019-10-21,24.270000,24.459999,24.059999,24.440001,24.217546,2904000
2019-10-22,24.370001,24.990000,24.309999,24.740000,24.514814,3519000
2019-10-23,25.490000,25.959999,25.250000,25.840000,25.604807,8239100
2019-10-24,25.850000,26.590000,25.770000,26.100000,25.862438,4501100
2019-10-25,25.990000,26.270000,25.410000,25.410000,25.178719,4296700
2019-10-28,25.540001,26.070000,25.490000,25.580000,25.347172,3260300
2019-10-29,25.580000,25.980000,25.400000,25.520000,25.287718,3084300
2019-10-30,25.559999,26.129999,25.540001,25.850000,25.614714,2900500
2019-10-31,25.799999,26.250000,25.500000,25.500000,25.267900,2935400
2019-11-01,25.879999,26.360001,25.700001,25.879999,25.644436,3419600
2019-11-04,26.080000,26.440001,26.059999,26.129999,25.892164,2431100
2019-11-05,26.129999,26.870001,26.010000,26.740000,26.496613,3261300
2019-11-06,26.950001,27.170000,26.440001,27.170000,26.922699,3530100
2019-11-07,27.160000,28.090000,27.120001,28.090000,27.834328,3410600
2019-11-08,27.990000,28.969999,27.709999,28.240000,27.982960,6012800
2019-11-11,28.240000,29.170000,27.799999,29.090000,28.825222,3739900
2019-11-12,28.969999,29.340000,28.219999,28.500000,28.240593,5273400
2019-11-13,28.469999,29.350000,28.340000,29.209999,28.944130,6007800
2019-11-14,29.340000,29.680000,29.080000,29.260000,28.993675,6128000
2019-11-18,29.500000,29.650000,29.299999,29.299999,29.033310,5107300
2019-11-19,29.410000,29.510000,28.920000,29.200001,28.934219,3106300
2019-11-21,29.250000,29.260000,28.620001,28.879999,28.617136,4597800
2019-11-22,29.000000,29.120001,28.930000,29.059999,28.795496,3113400
2019-11-25,29.070000,29.350000,28.950001,29.100000,28.835133,3612200
2019-11-26,28.980000,29.100000,28.500000,28.629999,28.369410,6510100
2019-11-27,28.750000,29.469999,28.650000,29.049999,28.785589,4994500
2019-11-28,29.070000,29.430000,29.059999,29.430000,29.162130,1996800
2019-11-29,29.430000,30.420000,29.110001,30.420000,30.143116,4420000
2019-12-02,30.420000,30.840000,30.160000,30.160000,29.885483,3937000
2019-12-03,30.290001,30.770000,30.129999,30.709999,30.430475,2702100
2019-12-04,30.820000,31.820000,30.799999,31.820000,31.530375,3104600
2019-12-05,31.850000,32.919998,31.730000,32.770000,32.471725,6754900
2019-12-06,32.889999,33.049999,32.400002,32.740002,32.442005,5048500
2019-12-09,32.580002,32.669998,31.809999,31.910000,31.619555,5051900
2019-12-10,31.910000,32.200001,31.809999,31.969999,31.679010,4659100
2019-12-11,32.000000,33.070000,31.610001,33.070000,32.769001,6261300
2019-12-12,33.099998,33.930000,33.070000,33.799999,33.492355,4435800
2019-12-13,34.000000,34.279999,33.889999,34.049999,33.740074,4211000
2019-12-16,34.110001,34.380001,33.490002,33.490002,33.185181,3555300
2019-12-17,33.580002,34.000000,33.419998,33.959999,33.650898,3829700
2019-12-18,34.049999,34.200001,33.270000,33.900002,33.591442,7087700
2019-12-19,33.830002,33.889999,33.119999,33.599998,33.294170,5400600
2019-12-20,33.759998,34.270000,33.650002,33.889999,33.581532,5577100
2019-12-23,34.000000,34.139999,33.389999,33.790001,33.520264,5025100
2019-12-26,33.869999,34.919998,33.740002,34.849998,34.571800,3290200
2019-12-27,35.000000,35.340000,34.910000,35.340000,35.057888,3002700
2019-12-30,35.400002,35.480000,34.660000,34.660000,34.383316,2919100
2020-01-02,34.900002,35.470001,34.720001,35.240002,34.958687,2938000
2020-01-03,35.000000,35.250000,34.669998,34.790001,34.512283,3672900
2020-01-06,34.700001,35.099998,34.389999,34.880001,34.601563,3183300
2020-01-07,34.910000,35.169998,34.660000,35.150002,34.869404,3151800
2020-01-08,35.200001,35.220001,33.820000,33.820000,33.550018,4076900
2020-01-09,34.000000,34.060001,33.220001,33.320000,33.054008,4921500
2020-01-10,33.500000,34.299999,33.490002,34.000000,33.728584,3141900
2020-01-13,34.080002,34.430000,34.009998,34.320000,34.046028,4100100
2020-01-14,34.439999,35.000000,34.090000,35.000000,34.720600,5027000
2020-01-15,35.049999,35.230000,34.669998,35.230000,34.948769,3138800
2020-01-16,35.290001,36.500000,35.290001,35.869999,35.583656,4693600
2020-01-17,36.020000,36.880001,36.000000,36.799999,36.506229,5864100
2020-01-20,36.799999,37.930000,36.639999,37.930000,37.627213,2245100
2020-01-21,37.849998,38.080002,37.410000,37.490002,37.190731,3066900
2020-01-22,37.840000,38.900002,37.549999,38.900002,38.589470,2583100
2020-01-23,38.599998,39.650002,38.180000,39.650002,39.333485,4355600
2020-01-24,39.700001,41.459999,39.410000,41.430000,41.099277,5073000
2020-01-27,40.799999,41.750000,39.820000,40.970001,40.642948,5568100
2020-01-28,40.950001,42.400002,40.730000,42.009998,41.674641,4375100
2020-01-29,42.360001,44.279999,42.360001,42.389999,42.051609,8016300
2020-01-30,41.799999,42.700001,40.540001,40.970001,40.642948,8422600
2020-01-31,40.799999,41.480000,39.240002,39.410000,39.095398,9679900
2020-02-03,39.799999,41.080002,39.669998,40.669998,40.345341,6336100
2020-02-04,41.660000,42.080002,40.419998,40.520000,40.196537,5549600
2020-02-05,40.840000,41.720001,40.840000,41.369999,41.039749,5252500
2020-02-06,41.919998,43.580002,41.660000,42.840000,42.498016,6483000
2020-02-07,42.869999,43.369999,41.099998,41.099998,40.771904,3938500
2020-02-10,41.080002,42.299999,40.320000,41.529999,41.198467,4665200
2020-02-11,42.029999,43.060001,41.750000,43.049999,42.706341,3279100
2020-02-12,43.400002,45.180000,43.380001,44.560001,44.204292,6359500
2020-02-13,44.299999,45.689999,43.200001,45.570000,45.206223,5700800
2020-02-14,45.759998,47.500000,45.570000,45.570000,45.206223,8183400
2020-02-17,45.650002,46.580002,44.939999,45.779999,45.414547,3932700
2020-02-18,45.599998,45.700001,44.500000,44.700001,44.343174,7730100
2020-02-19,46.000000,49.279999,46.000000,48.820000,48.430279,21967000
2020-02-20,48.049999,49.599998,47.490002,47.490002,47.110901,7249800
2020-02-21,47.430000,50.130001,47.000000,49.799999,49.402458,8512700
2020-02-26,null,null,null,null,null,null
2020-02-27,46.810001,46.810001,43.689999,43.970001,43.766434,11766500
2020-02-28,43.750000,44.680000,41.650002,43.150002,42.950230,12750900
2020-03-02,43.900002,46.990002,43.259998,46.990002,46.772457,9975000
2020-03-03,47.389999,49.570000,47.040001,47.919998,47.698139,9693600
2020-03-04,49.500000,49.799999,47.840000,48.459999,48.235638,6111700
2020-03-05,48.189999,48.700001,45.599998,46.700001,46.483799,6485300
2020-03-06,44.009998,45.110001,43.349998,44.020000,43.816204,9383300
2020-03-09,40.009998,41.490002,39.020000,39.750000,39.565968,8066600
2020-03-10,42.000000,43.150002,40.400002,41.910000,41.715965,8531200
2020-03-11,40.849998,41.939999,37.009998,39.200001,39.018517,7191400
2020-03-12,36.000000,36.070000,32.529999,33.000000,32.847225,7630000
2020-03-13,37.500000,38.610001,31.900000,34.529999,34.370132,12024300
2020-03-16,31.680000,32.180000,27.410000,27.410000,27.283100,9084000
2020-03-17,28.510000,29.750000,27.500000,28.680000,28.547220,12629900
2020-03-18,25.900000,28.389999,25.110001,26.469999,26.347450,11983200
2020-03-19,26.230000,30.379999,25.770000,28.730000,28.596987,13885500
2020-03-20,31.150000,35.000000,30.549999,32.369999,32.220139,14882100
2020-03-23,33.900002,37.279999,31.459999,35.200001,35.069794,18755200
2020-03-24,38.889999,40.200001,36.060001,36.060001,35.926613,14152000
2020-03-25,36.750000,38.660000,36.689999,37.360001,37.221802,9183200
2020-03-26,37.799999,39.000000,36.470001,37.950001,37.809616,6011500
2020-03-27,36.500000,36.500000,34.900002,35.360001,35.229202,7004900
2020-03-30,35.610001,37.270000,33.500000,34.020000,33.894157,7593300
2020-03-31,34.090000,35.439999,32.959999,33.570000,33.445820,7063300
2020-04-01,32.400002,33.470001,31.540001,32.430000,32.310040,6457400
2020-04-02,33.349998,35.139999,32.759998,34.099998,33.973858,5974800
2020-04-03,34.250000,34.480000,31.420000,32.889999,32.768333,5670300
2020-04-06,35.090000,35.099998,32.700001,33.279999,33.156891,5498000
2020-04-07,35.500000,37.689999,35.250000,37.299999,37.162025,8688400
2020-04-08,37.500000,40.080002,37.500000,39.990002,39.842079,7315700
2020-04-09,40.540001,41.400002,38.189999,38.299999,38.158321,6340000
2020-04-13,38.139999,39.500000,37.599998,39.259998,39.114773,3679200
2020-04-14,40.009998,40.480000,38.900002,38.900002,38.756107,5764000
2020-04-15,38.099998,39.049999,38.000000,38.000000,37.859432,5932300
2020-04-16,38.169998,38.910000,37.730000,38.009998,37.869392,7039500
2020-04-17,38.919998,38.980000,37.779999,38.459999,38.317734,6870000
2020-04-20,37.680000,39.560001,36.939999,39.099998,38.955364,5909700
2020-04-22,39.299999,41.200001,39.189999,40.919998,40.768631,5391900
2020-04-23,41.549999,41.950001,38.910000,39.590000,39.443558,5843200
2020-04-24,38.680000,39.439999,35.250000,38.709999,38.566807,10704200
2020-04-27,39.320000,41.060001,38.830002,40.599998,40.449814,6394000
2020-04-28,42.000000,42.299999,40.400002,41.580002,41.426193,7386100
2020-04-29,43.209999,44.049999,41.400002,41.400002,41.246857,7446800
2020-04-30,40.650002,41.290001,39.200001,39.939999,39.792263,7003100
2020-05-04,38.980000,39.990002,38.209999,39.840000,39.692631,4908600
2020-05-05,40.299999,40.720001,38.830002,39.009998,38.865696,4112500
2020-05-06,39.060001,39.230000,37.700001,38.830002,38.686367,6652300
2020-05-07,39.230000,40.889999,38.720001,39.090000,38.945400,9607100
2020-05-08,40.000000,40.099998,38.000000,38.240002,38.098549,5073300
2020-05-11,38.310001,39.240002,38.150002,38.830002,38.686367,4905000
2020-05-12,38.990002,39.380001,37.150002,37.500000,37.361282,4163400
2020-05-13,37.910000,38.560001,37.439999,38.000000,37.859432,5321100
2020-05-14,37.799999,38.060001,36.320000,37.349998,37.211838,6265800
2020-05-15,37.080002,37.410000,36.000000,36.410000,36.275318,5854400
2020-05-18,37.389999,37.480000,36.580002,36.619999,36.484535,4178400
2020-05-19,36.720001,38.000000,36.330002,36.919998,36.783428,6069200
2020-05-20,37.049999,38.669998,37.049999,37.639999,37.500763,5223800
2020-05-21,37.830002,38.049999,36.970001,37.439999,37.301502,4988000
2020-05-22,37.410000,38.430000,36.700001,37.240002,37.102245,4836100
2020-05-25,38.110001,38.549999,37.619999,38.040001,37.899288,3700300
2020-05-26,38.810001,40.549999,38.500000,40.419998,40.270477,7258500
2020-05-27,40.840000,40.980000,39.599998,40.580002,40.429890,4885000
2020-05-28,40.369999,41.150002,40.150002,40.680000,40.529518,4658000
2020-05-29,40.200001,41.830002,39.610001,41.830002,41.675266,8802900
2020-06-01,41.889999,43.000000,41.810001,42.160000,42.004047,5534700
2020-06-02,42.419998,42.799999,41.810001,42.419998,42.263081,3339300
2020-06-03,43.299999,43.799999,42.310001,42.599998,42.442417,4592900
2020-06-04,42.099998,43.860001,41.270000,43.799999,43.637981,5808900
2020-06-05,44.500000,45.430000,44.049999,44.330002,44.166019,6099000
2020-06-08,44.889999,46.279999,44.259998,45.799999,45.630581,5162800
2020-06-09,44.730000,46.080002,43.849998,45.810001,45.640545,4179400
2020-06-10,45.930000,46.639999,44.470001,44.990002,44.823582,4847800
2020-06-12,43.549999,44.630001,42.700001,44.250000,44.086315,5716200
2020-06-15,43.000000,44.919998,43.000000,44.270000,44.106239,3992700
2020-06-16,45.200001,46.169998,44.759998,44.759998,44.594425,4490600
2020-06-17,45.060001,47.000000,45.060001,46.160000,45.989250,4744600
2020-06-18,46.160000,46.669998,45.740002,46.130001,45.959366,2622600
2020-06-19,46.799999,47.000000,45.990002,46.209999,46.039063,8316600
2020-06-22,46.299999,46.700001,45.520000,45.599998,45.431316,2975200
2020-06-23,46.299999,46.790001,45.680000,46.119999,45.949398,3233400
2020-06-24,45.750000,46.740002,45.230000,46.049999,45.879654,3629700
2020-06-25,46.099998,49.500000,46.060001,49.220001,49.037930,7771400
2020-06-26,49.189999,51.169998,48.919998,50.000000,49.815044,8247900
2020-06-29,50.410000,50.720001,49.209999,49.919998,49.773403,3413700
2020-06-30,49.689999,51.480000,49.549999,50.610001,50.461380,5538000
2020-07-01,50.799999,52.590000,50.799999,52.590000,52.435562,4465900
2020-07-02,53.310001,54.250000,53.009998,53.570000,53.412685,4853700
2020-07-03,53.590000,54.270000,53.209999,54.000000,53.841423,3289900
2020-07-06,55.000000,55.000000,53.029999,53.200001,53.043774,5558500
2020-07-07,53.279999,54.139999,52.150002,53.910000,53.751690,4797200
2020-07-08,54.000000,55.000000,53.799999,54.299999,54.140537,3805800
2020-07-09,54.619999,54.770000,54.119999,54.459999,54.300072,3747000
2020-07-10,54.590000,55.220001,53.930000,54.700001,54.539368,3670100
2020-07-13,54.799999,55.889999,54.599998,54.939999,54.778660,5080100
2020-07-14,54.500000,55.580002,53.820000,53.990002,53.831455,5176000
2020-07-15,54.540001,54.700001,54.080002,54.349998,54.190395,4617200
2020-07-16,54.139999,55.720001,53.669998,54.549999,54.389809,5117900
2020-07-17,55.029999,58.459999,54.700001,58.090000,57.919411,6470700
2020-07-20,58.400002,60.160000,58.200001,60.160000,59.983334,5236000
2020-07-21,60.500000,61.029999,59.009998,59.880001,59.704159,5063300
2020-07-22,62.700001,68.900002,62.509998,68.199997,67.999718,17764000
2020-07-23,68.000000,69.800003,66.610001,66.980003,66.783310,9899800
2020-07-24,66.809998,67.820000,65.410004,66.709999,66.514091,6584700
2020-07-27,67.809998,71.019997,67.730003,69.949997,69.877403,7216800
2020-07-28,69.800003,69.849998,67.099998,67.190002,67.120277,6576300
2020-07-29,67.760002,68.050003,66.000000,66.980003,66.910492,6347700
2020-07-30,66.129997,68.000000,64.599998,68.000000,67.929436,4323000
2020-07-31,68.389999,68.599998,67.000000,67.349998,67.280098,4287100
2020-08-03,67.360001,67.529999,66.099998,66.570000,66.500916,5598100
2020-08-04,65.900002,67.529999,65.500000,66.790001,66.720688,6358400
2020-08-05,67.889999,69.279999,67.550003,68.199997,68.129219,5376000
2020-08-06,68.589996,69.889999,68.309998,69.830002,69.757530,4035000
2020-08-07,69.029999,70.190002,68.180000,68.449997,68.378960,4717900
2020-08-10,68.540001,69.360001,67.290001,68.989998,68.918396,3593200
2020-08-11,69.470001,69.930000,67.370003,67.370003,67.300087,3967000
2020-08-12,68.099998,68.449997,66.110001,68.000000,67.929436,4766200
2020-08-13,68.500000,70.919998,68.400002,68.900002,68.828491,7440100
2020-08-14,68.970001,70.430000,68.209999,69.169998,69.098213,4486000
2020-08-17,68.989998,69.589996,67.150002,67.970001,67.899467,4761100
2020-08-18,69.290001,69.330002,67.320000,67.699997,67.629738,5308200
2020-08-19,68.010002,68.449997,65.760002,65.879997,65.811630,5437900
2020-08-20,64.989998,67.940002,64.209999,67.220001,67.150238,7368200
2020-08-21,67.110001,67.610001,66.099998,67.599998,67.529846,4592500
2020-08-24,67.760002,68.599998,66.250000,66.470001,66.401016,5249600
2020-08-25,66.559998,68.540001,66.559998,68.290001,68.219124,5044900
2020-08-26,68.290001,68.739998,65.800003,66.430000,66.361061,6922800
2020-08-27,66.900002,67.290001,65.519997,66.290001,66.221207,3476300
2020-08-28,66.800003,67.980003,66.089996,67.190002,67.120277,3854100
2020-08-31,67.120003,67.120003,64.620003,64.620003,64.552940,8068200
2020-09-01,65.699997,67.099998,65.190002,66.930000,66.860542,3969000
2020-09-02,67.199997,68.129997,65.940002,66.809998,66.740662,5319900
2020-09-03,66.699997,67.220001,63.400002,64.430000,64.363136,6817200
2020-09-04,65.000000,65.150002,61.869999,64.489998,64.423065,7377000
2020-09-08,64.190002,64.190002,62.599998,63.000000,62.934616,4942200
2020-09-09,63.509998,65.470001,63.259998,64.930000,64.862610,4603000
2020-09-10,64.900002,64.900002,62.419998,62.419998,62.355221,4235200
2020-09-11,63.070000,64.419998,61.630001,62.090000,62.025562,7254300
2020-09-14,63.000000,63.790001,62.610001,63.330002,63.264278,3330300
2020-09-15,63.700001,64.489998,62.939999,64.080002,64.013496,3882100
2020-09-16,64.239998,65.250000,62.939999,62.939999,62.874680,4405500
2020-09-17,62.349998,63.150002,62.000000,62.820000,62.754803,2864900
2020-09-18,62.299999,63.450001,61.759998,61.990002,61.925667,5995500
2020-09-21,61.299999,63.779999,60.750000,63.400002,63.334206,5056900
2020-09-22,63.630001,65.239998,63.209999,64.620003,64.552940,5023600
2020-09-23,64.839996,65.830002,62.500000,62.500000,62.435135,4899000
2020-09-24,62.509998,65.120003,62.509998,64.489998,64.423065,5067600
2020-09-25,63.810001,64.269997,63.099998,64.250000,64.183319,3089500
2020-09-28,65.099998,66.110001,62.590000,62.889999,62.858456,7497000
2020-09-29,63.000000,65.059998,62.610001,64.940002,64.907433,6823500
2020-09-30,65.209999,65.720001,64.000000,65.699997,65.667046,6374500
2020-10-01,65.839996,66.900002,64.940002,66.900002,66.866447,5192300
2020-10-02,66.480003,67.379997,65.800003,67.050003,67.016373,5795200
2020-10-05,67.250000,70.180000,67.120003,70.180000,70.144798,7236300
2020-10-06,70.410004,72.290001,70.300003,71.480003,71.444153,7761600
2020-10-07,71.779999,74.190002,71.680000,73.169998,73.133301,7759000
2020-10-08,73.360001,75.559998,73.320000,75.180000,75.142296,7218300
2020-10-09,74.940002,77.180000,74.550003,76.900002,76.861427,5789300
2020-10-13,77.879997,79.470001,77.349998,79.150002,79.110306,6076300
2020-10-14,79.260002,80.980003,79.260002,80.580002,80.539581,6618700
2020-10-15,79.639999,81.279999,78.099998,80.769997,80.729485,6125200
2020-10-16,81.059998,83.360001,80.910004,82.489998,82.448624,6010400
2020-10-19,83.010002,83.809998,81.110001,82.059998,82.018837,5843800
2020-10-20,82.900002,83.949997,81.470001,83.550003,83.508095,6467500
2020-10-21,87.000000,87.209999,78.309998,78.400002,78.360680,20608300
2020-10-22,79.650002,82.680000,78.449997,82.110001,82.068817,13136300
2020-10-23,82.250000,83.260002,80.639999,82.050003,82.008850,6904300
2020-10-26,81.489998,83.989998,81.250000,82.750000,82.708496,6316900
2020-10-27,82.970001,84.339996,82.540001,83.239998,83.198250,6747900
2020-10-28,82.000000,82.690002,79.050003,79.139999,79.100304,8129800
2020-10-29,79.400002,81.599998,79.320000,80.029999,79.989861,8871600
2020-10-30,80.330002,80.739998,75.830002,75.830002,75.791969,9597700
2020-11-03,77.989998,78.830002,76.120003,77.320000,77.281219,9036900
2020-11-04,78.540001,82.489998,78.040001,82.199997,82.158768,7450100
2020-11-05,83.900002,85.750000,83.699997,85.750000,85.706993,8740800
2020-11-06,84.779999,85.580002,83.220001,83.790001,83.747971,4559200
2020-11-09,86.000000,86.269997,81.720001,82.129997,82.088806,7606200
2020-11-10,82.449997,82.540001,79.029999,79.029999,78.990356,8353900
2020-11-11,79.029999,80.709999,78.540001,80.589996,80.549576,4543600
2020-11-12,80.519997,81.849998,80.139999,80.800003,80.759476,5060700
2020-11-13,81.430000,83.389999,81.330002,82.639999,82.598549,3124800
2020-11-16,83.459999,83.540001,80.510002,81.580002,81.539085,3768300
2020-11-17,81.400002,81.739998,80.150002,81.690002,81.649033,3155200
2020-11-18,81.550003,82.500000,80.580002,81.089996,81.049324,3398500
2020-11-19,80.650002,81.550003,80.389999,80.930000,80.889404,2291900
2020-11-23,80.330002,80.500000,78.510002,78.510002,78.470627,3468200
2020-11-24,78.589996,78.589996,76.769997,76.940002,76.901413,5271400
2020-11-25,76.910004,78.400002,76.900002,77.320000,77.281219,3524600
2020-11-26,77.330002,78.209999,77.010002,77.699997,77.661026,1857100
2020-11-27,77.970001,78.709999,76.800003,77.550003,77.511108,2728900
2020-11-30,77.230003,77.400002,73.570000,73.570000,73.533096,10524700
2020-12-01,73.849998,75.580002,73.300003,73.599998,73.563080,6425200
2020-12-02,74.500000,74.500000,71.820000,73.230003,73.193275,6208200
2020-12-03,73.300003,74.989998,73.150002,73.930000,73.892921,5158100
2020-12-04,74.099998,74.400002,71.910004,71.970001,71.933907,4840800
2020-12-07,71.989998,73.459999,70.699997,71.610001,71.574081,6428800
2020-12-08,72.070000,72.760002,71.279999,72.699997,72.663536,4669300
2020-12-09,72.699997,73.099998,70.709999,71.000000,70.964386,3200100
2020-12-10,71.220001,71.870003,69.500000,71.000000,70.964386,4951300
2020-12-11,70.800003,71.199997,70.000000,70.849998,70.814461,1819200
2020-12-14,71.379997,71.790001,70.209999,70.550003,70.514618,2911200
2020-12-15,70.550003,72.800003,68.300003,72.750000,72.713509,8882400
2020-12-16,73.160004,73.989998,72.339996,73.300003,73.263237,8112900
2020-12-17,73.309998,75.980003,73.000000,75.769997,75.731995,8163300
2020-12-18,75.800003,76.550003,73.150002,73.529999,73.493118,5455900
2020-12-21,71.110001,73.639999,70.599998,72.010002,72.010002,4036000
2020-12-22,72.660004,73.290001,72.089996,72.820000,72.820000,2599900
2020-12-23,73.029999,73.980003,72.400002,72.620003,72.620003,2403300
2020-12-28,73.000000,75.500000,72.949997,75.500000,75.500000,3419400
2020-12-29,75.849998,76.239998,74.360001,75.150002,75.150002,3065100
2020-12-30,75.370003,76.650002,75.239998,75.739998,75.739998,6187700
2021-01-04,75.849998,76.389999,74.500000,74.620003,74.620003,3609900
2021-01-05,74.650002,79.199997,74.000000,79.199997,79.199997,8316800
2021-01-06,79.370003,83.470001,78.129997,81.300003,81.300003,10753700
2021-01-07,82.379997,85.010002,81.839996,84.660004,84.660004,7564800
2021-01-08,84.949997,89.989998,84.849998,89.669998,89.669998,6815100
2021-01-11,88.970001,90.440002,86.269997,87.029999,87.029999,7745400
2021-01-12,87.430000,90.839996,86.589996,90.070000,90.070000,6345300
2021-01-13,90.199997,91.910004,88.809998,90.279999,90.279999,6891400
2021-01-14,91.160004,91.430000,89.599998,89.870003,89.870003,4238500
2021-01-15,89.250000,90.930000,86.879997,87.720001,87.720001,4540600
